Name,Adduct,mz,Formula,MS2,isosmiles,Database,is_oecdpfas,analogue_score,analogue_score_num
Flurtamone,[M-H]-,332.090393066406,C18H14F3NO2,145.027:28 171.032:10 183.03:21 185.022:69 186.056:41 198.054:43 214.025:11 227.068:19 239.02:11 247.074:1000 254.043:22 255.062:27 259.074:15 273.077:17 274.061:34 275.069:382 286.084:27 304.096:250 316.059:16 317.067:153,CNC1=C(c2cccc(C(F)(F)F)c2)C(=O)C(c2ccccc2)O1,MoNA,1,0.0065517681763781295,17
Massbank:AU234958 Bicalutamide|N-[4-cyano-3-(trifluoromethyl)phenyl]-3-(4-fluorophenyl)sulfonyl-2-hydroxy-2-methylpropanamide,M-H,429.054,C18H14F4N2O4S,173.008194:6456.0 184.037094:2944.0 185.033203:4768.0 243.014297:3488.0 255.040207:190864.0 256.042297:18304.0 257.045013:1232.0 411.043091:3096.0 429.056488:1236.0,CC(O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,GNPS,1,0.006537876234904054,8
Sulfentrazon,[M-H]-,384.9746,C11H10Cl2F2N4O3S,63.9625:26 65.0083:1 71.0052:2 76.9704:49 78.9859:1 91.0113:7 100.0067:2 106.0349:1 128.0266:2 136.9911:1 140.0253:3 146.016:1 148.0329:16 157.957:1 162.9942:2 164.9861:3 166.9817:14 171.9602:36 177.0097:4 178.0179:2 178.9892:3 179.9972:2 182.9522:1 182.9769:1 184.0393:2 189.9815:16 195.0309:1 196.9554:6 198.9472:237 199.955:81 200.9628:12 201.9507:9 202.9814:2 203.997:7 207.0004:1 208.9798:13 209.9877:8 211.9675:3 212.963:6 213.9946:12 215.9738:1 218.9533:2 219.9613:12 221.0237:22 224.9505:4 225.9582:113 228.9925:1 230.9996:24 238.9658:1 239.9738:167 240.982:2 244.9564:37 255.995:21 257.0003:11 266.9846:17 270.0127:16 271.0204:8 278.9783:19 286.9909:7 299.0013:69 301.0315:1 304.9818:4 305.9894:263 306.9973:999 334.9781:65 364.9688:7 384.9748:122,Cc1nn(-c2cc(NS(C)(=O)=O)c(Cl)cc2Cl)c(=O)n1C(F)F,MassBank,0,0.006516895480618096,36
SAR115740,[M-H]-,400.126708984375,C24H17F2N3O,75.024:948 93.035:13 95.03:614 114.035:23 126.035:1000 129.046:166 130.054:66 134.041:24 139.02:28 146.041:126 157.041:888 220.057:21 221.065:13 222.073:24 240.063:20 242.078:17,O=C(Nc1ccc2[nH]ccc2c1)c1cc2cc(F)ccc2n1Cc1cccc(F)c1,MoNA,0,0.006514843452474094,15
Massbank:LU050956 SAR115740|5-fluoro-1-[(3-fluorophenyl)methyl]-N-(1H-indol-5-yl)indole-2-carboxamide,M-H,400.127,C24H17F2N3O,75.024101:716729.875 95.030296:134269.09375 114.034897:21331.300781 120.025398:2204.300049 126.035004:527541.1875 129.045898:54988.601562 130.053802:16655.300781 131.037796:3385.600098 134.041199:18941.099609 139.020004:3752.199951 146.041199:12276.0 157.040802:189065.09375 159.036407:2987.300049 170.040802:7804.799805 220.0569:9012.799805 221.064606:3973.899902 222.072495:3022.800049 240.0625:3326.100098,O=C(Nc1ccc2[nH]ccc2c1)c1cc2cc(F)ccc2n1Cc1cccc(F)c1,GNPS,0,0.006478923968217404,15
MMV687807,M-H,382.009,C15H8ClF6NO2,111.411743:40.926281 111.435722:27.225 116.99369:25.069445 119.118019:15.0 124.442596:15.0 126.198967:16.035715 126.55101:32.107143 126.995552:2947.997803 127.040001:96.003571 127.115334:27.094696 127.519516:37.133335 127.550949:25.084459 128.043182:15.889706 134.733307:70.01786 140.993423:66.643654 151.987335:1058.12854 152.004135:658.28418 152.038666:44.573978 152.090118:22.027439 152.175934:67.11161 152.429245:15.266304 152.972412:120.789474 152.984116:88.302422 153.848648:17.666666 168.001526:450.040863 168.021637:163.781601 168.043304:23.666666 171.398758:39.967106 171.827148:27.097826 180.825348:25.681452 185.994308:70.966957 188.007996:666.793884 188.03009:298.010651 188.45961:18.045 193.054596:64.464287 193.06749:72.364899 200.767868:66.714287 203.883453:82.042831 208.015945:1019.670715 208.032516:730.355286 208.077499:28.19758 208.293594:16.142857 217.429092:24.157051 225.347458:16.720238 226.629944:20.0 226.666016:21.818182 226.692795:29.049999 226.766907:31.779411 226.79097:16.450001 226.834244:15.1 226.890915:21.408333 226.909836:54.347828 226.928574:28.003788 227.127762:36.09375 227.153732:17.226852 227.269348:15.266304 227.904388:31.002274 228.023193:34437.828125 228.041321:20562.923828 228.121445:436.224487 228.189072:76.167831 228.242722:46.240383 228.289185:73.899574 228.309143:74.14621 228.334183:92.543335 228.3741:40.775002 228.405838:54.925236 228.438156:83.784088 228.465591:53.028847 228.488785:88.413559 228.516769:97.982796 228.553146:58.27932 228.587692:103.704834 228.608597:33.38871 228.653992:34.361111 228.695023:68.359375 228.729797:57.40427 228.774429:30.770161 228.796448:65.36335 228.826294:38.280174 228.90863:51.090908 228.973663:69.669441 229.005371:1492.819824 229.026764:494.142853 229.087799:43.09 229.187714:24.6 229.236237:27.900862 229.258255:34.647568 229.292709:17.28125 229.349762:37.845001 229.451645:24.4 229.718994:28.890625 229.793777:17.363636 229.841217:21.416666 229.867599:29.03409 230.089172:37.049603 230.479858:24.5 231.256897:23.349138 234.01619:52.432693 254.001404:229.81012 254.020813:128.003372 254.049789:29.011364 288.886597:60.881096 302.032715:69.34964 302.068848:16.225 311.997345:66.113762 339.004944:126.666664 341.587097:23.557692 341.991333:277.848114 342.025543:87.013557 361.995026:129.964279 362.018188:67.845001 363.993927:189.730164 364.029907:41.05357 364.640442:18.75 371.313843:18.440218 374.632812:17.003788 376.297882:31.360001 376.850067:23.694445 377.7435:26.603571 378.399628:19.032143 379.448334:27.322369 379.58371:120.241074 379.650085:164.056244 379.690216:145.515182 379.753296:129.006256 379.870819:132.789139 379.906403:123.07692 379.939362:126.088028 380.004669:85.419777 380.047089:79.021225 380.086914:52.032143 380.114349:79.130211 380.161041:85.347824 380.196167:48.266666 380.281097:30.111841 380.361725:64.920082 380.399475:29.25 380.490906:25.805 380.564362:25.799999 380.642975:32.431122 380.702271:30.657608 380.839813:35.370613 380.873779:31.140625 380.928711:36.458332 380.989288:34.005436 381.030945:73.068184 381.059692:64.002777 381.29483:23.132353 381.341736:34.346153 381.42392:21.306818 381.564301:20.020834 381.634583:61.145348 381.67215:29.75 381.801697:43.273647 381.824921:27.306818 381.860718:15.892858 382.006256:145269.765625 382.03006:90177.25 382.588226:127.083847 382.630219:106.351349 382.663544:124.218277 382.711823:232.99913 382.740143:189.699371 382.821198:109.021431 382.874603:115.691933 382.90976:114.191589 382.935059:141.836456 382.966034:141.150009 383.014648:56.379654 383.088318:34.92001 383.168457:109.668709 383.207153:90.724518 383.335266:15.92604 383.375824:27.388044 383.400604:16.418957 383.435303:36.572803 383.469604:36.932693 383.509979:38.615383 383.607819:42.78125 383.7164:77.135872 383.740356:35.744728 383.867096:39.032768 383.89859:22.076521 384.156494:41.777779 384.227386:44.862068 384.262817:20.038794 384.295959:19.532894 384.323822:39.38409 384.466858:30.640152 384.528473:22.041666 384.657074:29.4 384.690643:17.28409 384.767273:63.0 384.815063:29.266304 384.890137:19.05921 384.910675:31.803572 384.971466:39.636364 384.999329:26.028847 385.017059:23.777779 385.08432:49.025002 385.109863:26.148809 385.142883:29.148809 385.30658:23.390625 385.402405:35.281979 385.45636:18.408333 385.497772:49.776409 385.586609:19.004032 385.644379:15.240385 385.989746:18.0625 386.358765:15.625 386.969238:15.076923 387.151276:18.225 387.583954:29.166666 387.757202:36.841217 387.796295:15.025 387.953857:17.363636 388.084106:16.173077 389.531036:18.532894 396.767731:15.532895 436.83548:25.165541 488.432037:16.11574 635.819092:17.125 638.071167:16.0 843.074463:27.842106 921.465149:57.067307 958.334473:84.410156 1104.70105:117.573112 1132.130005:29.875,O=C(Nc1ccc(C(F)(F)F)c(C(F)(F)F)c1)c1cc(Cl)ccc1O,GNPS,1,0.006477906596367498,39
MMV687807,M-H,382.009,C15H8ClF6NO2,111.411743:40.926281 111.435722:27.225 116.99369:25.069445 119.118019:15.0 124.442596:15.0 126.198967:16.035715 126.55101:32.107143 126.995552:2947.997803 127.040001:96.003571 127.115334:27.094696 127.519516:37.133335 127.550949:25.084459 128.043182:15.889706 134.733307:70.01786 140.993423:66.643654 151.987335:1058.12854 152.004135:658.28418 152.038666:44.573978 152.090118:22.027439 152.175934:67.11161 152.429245:15.266304 152.972412:120.789474 152.984116:88.302422 153.848648:17.666666 168.001526:450.040863 168.021637:163.781601 168.043304:23.666666 171.398758:39.967106 171.827148:27.097826 180.825348:25.681452 185.994308:70.966957 188.007996:666.793884 188.03009:298.010651 188.45961:18.045 193.054596:64.464287 193.06749:72.364899 200.767868:66.714287 203.883453:82.042831 208.015945:1019.670715 208.032516:730.355286 208.077499:28.19758 208.293594:16.142857 217.429092:24.157051 225.347458:16.720238 226.629944:20.0 226.666016:21.818182 226.692795:29.049999 226.766907:31.779411 226.79097:16.450001 226.834244:15.1 226.890915:21.408333 226.909836:54.347828 226.928574:28.003788 227.127762:36.09375 227.153732:17.226852 227.269348:15.266304 227.904388:31.002274 228.023193:34437.828125 228.041321:20562.923828 228.121445:436.224487 228.189072:76.167831 228.242722:46.240383 228.289185:73.899574 228.309143:74.14621 228.334183:92.543335 228.3741:40.775002 228.405838:54.925236 228.438156:83.784088 228.465591:53.028847 228.488785:88.413559 228.516769:97.982796 228.553146:58.27932 228.587692:103.704834 228.608597:33.38871 228.653992:34.361111 228.695023:68.359375 228.729797:57.40427 228.774429:30.770161 228.796448:65.36335 228.826294:38.280174 228.90863:51.090908 228.973663:69.669441 229.005371:1492.819824 229.026764:494.142853 229.087799:43.09 229.187714:24.6 229.236237:27.900862 229.258255:34.647568 229.292709:17.28125 229.349762:37.845001 229.451645:24.4 229.718994:28.890625 229.793777:17.363636 229.841217:21.416666 229.867599:29.03409 230.089172:37.049603 230.479858:24.5 231.256897:23.349138 234.01619:52.432693 254.001404:229.81012 254.020813:128.003372 254.049789:29.011364 288.886597:60.881096 302.032715:69.34964 302.068848:16.225 311.997345:66.113762 339.004944:126.666664 341.587097:23.557692 341.991333:277.848114 342.025543:87.013557 361.995026:129.964279 362.018188:67.845001 363.993927:189.730164 364.029907:41.05357 364.640442:18.75 371.313843:18.440218 374.632812:17.003788 376.297882:31.360001 376.850067:23.694445 377.7435:26.603571 378.399628:19.032143 379.448334:27.322369 379.58371:120.241074 379.650085:164.056244 379.690216:145.515182 379.753296:129.006256 379.870819:132.789139 379.906403:123.07692 379.939362:126.088028 380.004669:85.419777 380.047089:79.021225 380.086914:52.032143 380.114349:79.130211 380.161041:85.347824 380.196167:48.266666 380.281097:30.111841 380.361725:64.920082 380.399475:29.25 380.490906:25.805 380.564362:25.799999 380.642975:32.431122 380.702271:30.657608 380.839813:35.370613 380.873779:31.140625 380.928711:36.458332 380.989288:34.005436 381.030945:73.068184 381.059692:64.002777 381.29483:23.132353 381.341736:34.346153 381.42392:21.306818 381.564301:20.020834 381.634583:61.145348 381.67215:29.75 381.801697:43.273647 381.824921:27.306818 381.860718:15.892858 382.006256:145269.765625 382.03006:90177.25 382.588226:127.083847 382.630219:106.351349 382.663544:124.218277 382.711823:232.99913 382.740143:189.699371 382.821198:109.021431 382.874603:115.691933 382.90976:114.191589 382.935059:141.836456 382.966034:141.150009 383.014648:56.379654 383.088318:34.92001 383.168457:109.668709 383.207153:90.724518 383.335266:15.92604 383.375824:27.388044 383.400604:16.418957 383.435303:36.572803 383.469604:36.932693 383.509979:38.615383 383.607819:42.78125 383.7164:77.135872 383.740356:35.744728 383.867096:39.032768 383.89859:22.076521 384.156494:41.777779 384.227386:44.862068 384.262817:20.038794 384.295959:19.532894 384.323822:39.38409 384.466858:30.640152 384.528473:22.041666 384.657074:29.4 384.690643:17.28409 384.767273:63.0 384.815063:29.266304 384.890137:19.05921 384.910675:31.803572 384.971466:39.636364 384.999329:26.028847 385.017059:23.777779 385.08432:49.025002 385.109863:26.148809 385.142883:29.148809 385.30658:23.390625 385.402405:35.281979 385.45636:18.408333 385.497772:49.776409 385.586609:19.004032 385.644379:15.240385 385.989746:18.0625 386.358765:15.625 386.969238:15.076923 387.151276:18.225 387.583954:29.166666 387.757202:36.841217 387.796295:15.025 387.953857:17.363636 388.084106:16.173077 389.531036:18.532894 396.767731:15.532895 436.83548:25.165541 488.432037:16.11574 635.819092:17.125 638.071167:16.0 843.074463:27.842106 921.465149:57.067307 958.334473:84.410156 1104.70105:117.573112 1132.130005:29.875,O=C(Nc1ccc(C(F)(F)F)c(C(F)(F)F)c1)c1cc(Cl)ccc1O,GNPS,1,0.006477906596367498,39
Massbank:LU050955 SAR115740|5-fluoro-1-[(3-fluorophenyl)methyl]-N-(1H-indol-5-yl)indole-2-carboxamide,M-H,400.127,C24H17F2N3O,75.024002:617995.375 93.034698:8247.5 95.030296:400165.5 114.034897:14872.400391 120.025398:4285.200195 126.034897:651680.8125 129.045807:107913.0 130.053604:42687.601562 131.037796:5222.600098 134.041199:15571.5 139.020096:17965.5 144.0457:2679.800049 146.041199:82265.398438 157.040695:578764.0 159.036697:3496.399902 170.041107:2879.800049 190.030899:3540.100098 220.056702:13534.5 221.064606:8363.799805 222.072998:15433.599609 239.056107:2089.199951 240.063095:13114.400391 241.070801:3841.399902 242.078293:11309.400391,O=C(Nc1ccc2[nH]ccc2c1)c1cc2cc(F)ccc2n1Cc1cccc(F)c1,GNPS,0,0.006462750487036235,19
Massbank:UF406454 Flurtamone|5-(Methylamino)-2-phenyl-4-[3-(trifluoromethyl)phenyl]furan-3-one,M-H,332.09,C18H14F3NO2,134.061203:3338.0 145.027206:13182.200195 171.032196:4625.799805 183.030197:9781.400391 185.022003:32811.898438 186.056198:19312.800781 198.053802:20378.5 214.024597:5335.200195 227.0681:9224.599609 239.020096:5075.0 245.058304:3149.100098 247.074005:474727.5 254.042999:10215.5 255.061905:12732.900391 259.07431:7226.100098 272.072815:2871.600098 273.076599:7871.399902 274.061005:16078.599609 275.068909:181126.703125 277.084412:3977.899902 286.084503:12664.5 304.09549:118501.296875 316.058807:7603.200195 317.066711:72803.601562,CNC1=C(c2cccc(C(F)(F)F)c2)C(=O)C(c2ccccc2)O1,GNPS,1,0.006450602068785427,19
MoNA:2719554 5-(methylamino)-2-phenyl-4-[3-(trifluoromethyl)phenyl]furan-3-one,M-H,332.09,C18H14F3NO2,134.0612:0.70314 145.0272:2.776793 171.0322:0.974412 183.0302:2.060424 185.022:6.911734 186.0563:4.068186 198.0538:4.292673 214.0246:1.123845 227.0682:1.943136 235.0574:0.936411 239.0201:1.069034 245.0583:0.663349 247.0741:100.0 254.043:2.151866 255.0619:2.682149 259.0743:1.522157 272.0729:0.604894 273.0766:1.658088 274.0611:3.386911 275.0689:38.153825 277.0844:0.837933 286.0846:2.667741 304.0955:24.961962 316.0588:1.601592 317.0668:15.335872,CNC1=C(c2cccc(C(F)(F)F)c2)C(=O)C(c2ccccc2)O1,GNPS,1,0.006435721986552739,20
N-(4-fluorophenyl)-2-(6-oxo-9-phenylhydropurin-8-ylthio)acetamide CollisionEnergy:205060,M-H,394.078,C19H14FN5O2S,57.975182:101840.0 63.86478:2729.0 64.006409:4448.0 65.014061:160429.0 65.998093:84834.0 66.742149:3205.0 68.013977:15567.0 73.952583:2987.0 84.223213:3251.0 92.02523:116586.0 92.375053:3255.0 93.00901:11097.0 95.978287:3605.0 96.986511:4777.0 109.011261:4092.0 117.045708:5035.0 118.657204:3087.0 120.145988:2702.0 123.99704:3762.0 135.036667:4028.0 141.045868:949575.0 142.041016:18072.0 149.028046:72859.0 154.013107:30203.0 162.001877:42530.0 168.05687:60047.0 171.458908:3142.0 173.018066:39387.0 182.00824:234276.0 183.043915:61384.0 184.051453:36575.0 200.02858:18029.0 209.045532:5455.0 211.062653:822967.0 213.078415:3334.0 214.007309:28042.0 214.044449:3291.0 216.045715:13511.0 222.054779:20744.0 223.062683:5470.0 227.058029:14995.0 241.019043:289172.0 242.02684:342355.0 243.034531:276699.0 255.034332:37454.0 257.050201:70180.0 277.090851:4381.0 283.029694:58513.0 320.094757:80866.0 388.984192:3530.0 394.07785:438043.0,O=C(CSc1nc2c(O)ncnc2n1-c1ccccc1)Nc1ccc(F)cc1,GNPS,0,0.006409455068707071,29
N-(4-fluorophenyl)-2-(6-oxo-9-phenylhydropurin-8-ylthio)acetamide CollisionEnergy:205060,M-H,394.078,C19H14FN5O2S,57.975182:101840.0 63.86478:2729.0 64.006409:4448.0 65.014061:160429.0 65.998093:84834.0 66.742149:3205.0 68.013977:15567.0 73.952583:2987.0 84.223213:3251.0 92.02523:116586.0 92.375053:3255.0 93.00901:11097.0 95.978287:3605.0 96.986511:4777.0 109.011261:4092.0 117.045708:5035.0 118.657204:3087.0 120.145988:2702.0 123.99704:3762.0 135.036667:4028.0 141.045868:949575.0 142.041016:18072.0 149.028046:72859.0 154.013107:30203.0 162.001877:42530.0 168.05687:60047.0 171.458908:3142.0 173.018066:39387.0 182.00824:234276.0 183.043915:61384.0 184.051453:36575.0 200.02858:18029.0 209.045532:5455.0 211.062653:822967.0 213.078415:3334.0 214.007309:28042.0 214.044449:3291.0 216.045715:13511.0 222.054779:20744.0 223.062683:5470.0 227.058029:14995.0 241.019043:289172.0 242.02684:342355.0 243.034531:276699.0 255.034332:37454.0 257.050201:70180.0 277.090851:4381.0 283.029694:58513.0 320.094757:80866.0 388.984192:3530.0 394.07785:438043.0,O=C(CSc1nc2c(O)ncnc2n1-c1ccccc1)Nc1ccc(F)cc1,GNPS,0,0.006409455068707071,29
"Pesticide5_Sulfentrazone_C11H10Cl2F2N4O3S_N-{2,4-Dichloro-5-[4-(difluoromethyl)-3-methyl-5-oxo-4,5-dihydro-1H-1,2,4-triazol-1-yl]phenyl}methanesulfonamide",M-H,384.975,C11H10Cl2F2N4O3S,71.004745:8324.432617 73.66246:5071.01123 74.997383:5041.92334 76.968925:7632.808105 76.96994:193915.421875 79.957123:5372.331543 80.656296:5130.040527 85.523643:6956.206543 85.672501:63536.957031 86.999954:8619.325195 88.718575:5732.955566 91.011246:47538.59375 91.927246:11372.529297 100.006767:11245.772461 101.014656:8491.964844 102.634399:5673.820312 105.814651:5244.769531 106.034904:5576.195801 108.117287:5384.772461 108.903709:10244.90918 114.249596:5930.282227 115.188377:5324.947754 121.047569:5215.076172 125.399612:5750.80957 126.009872:11309.227539 128.026886:23779.929688 130.816605:5237.708008 137.724014:5744.347656 140.025665:20951.853516 148.033096:74691.585938 148.244263:5355.821777 148.991714:6141.91748 150.870178:6049.45166 153.022903:6743.400391 161.98671:12740.662109 162.994598:10931.240234 164.986404:8369.144531 166.98233:57381.539062 171.960571:144236.84375 174.011169:11083.897461 177.010529:8521.398438 177.981766:6875.187012 178.018372:9346.046875 179.997604:7083.334961 183.921921:6396.60498 184.039093:21275.525391 187.764847:5772.716797 189.981964:108280.953125 196.955811:28921.134766 196.968262:6310.300293 198.947662:1103389.125 199.955612:338722.3125 199.960312:7741.522949 200.963211:74473.96875 201.951065:22778.773438 202.981277:6664.234863 203.997116:37362.671875 207.971817:8063.382812 208.980331:38044.636719 209.987717:26408.632812 211.967926:21084.435547 212.963379:44903.054688 212.987335:7523.3125 213.994827:33955.121094 216.384766:7050.216797 219.961761:23285.519531 220.015915:7210.939941 221.023911:90189.828125 223.943344:5619.688477 225.958694:429800.75 230.209122:6280.376465 231.000473:172103.921875 231.006332:7473.368652 231.008835:10055.717773 238.966034:6185.953613 239.973953:591154.75 244.956665:115948.46875 250.516235:6377.433105 250.521881:6582.783691 255.99646:44937.972656 257.000641:39659.378906 257.97522:5556.72168 260.994995:6784.641113 266.984589:48682.277344 270.013031:25242.662109 271.02063:11920.349609 278.978668:35652.726562 286.991455:20810.607422 298.729218:5932.508789 299.00119:184304.796875 301.030762:10076.424805 305.989655:1055662.25 306.439484:5206.05957 306.997375:4495998.0 323.142273:5096.088867 334.979034:276200.09375 358.147003:7296.118164 364.968658:54990.761719 384.776031:10791.613281 384.974792:8220535.5 385.179077:20596.505859 388.620514:6220.858887 409.127106:6186.416504,Cc1nn(-c2cc(NS(C)(=O)=O)c(Cl)cc2Cl)c(=O)n1C(F)F,GNPS,0,0.006369102486030504,39
SAR115740,[M-H]-,400.1267,C24H17F2N3O,75.024:947 93.0347:12 95.0303:613 114.0349:22 120.0254:6 126.0349:999 129.0458:165 130.0536:65 131.0378:8 134.0412:23 139.0201:27 144.0457:4 146.0412:126 157.0407:887 159.0367:5 170.0411:4 190.0309:5 220.0567:20 221.0646:12 222.073:23 239.0561:3 240.0631:20 241.0708:5 242.0783:17,O=C(Nc1ccc2[nH]ccc2c1)c1cc2cc(F)ccc2n1Cc1cccc(F)c1,MassBank,0,0.006352235639007515,19
SAR115740,[M-H]-,400.1267,C24H17F2N3O,75.0241:999 95.0303:187 114.0349:29 120.0254:3 126.035:735 129.0459:76 130.0538:23 131.0378:4 134.0412:26 139.02:5 146.0412:17 157.0408:263 159.0364:4 170.0408:10 220.0569:12 221.0646:5 222.0725:4 240.0625:4,O=C(Nc1ccc2[nH]ccc2c1)c1cc2cc(F)ccc2n1Cc1cccc(F)c1,MassBank,0,0.006340284103229692,15
FAD_n_258.0384_19.6,[M-H]-,258.0384,C11H8F3NO3,96.993:7.0 154.0296:20.0 160.0381:999.0 161.022:10.0 174.036:49.0 184.0381:13.0 186.0173:57.0 194.042:47.0 199.0251:13.0 204.0275:6.0 212.0328:22.0 214.0486:284.0 258.1719:8.0,O=C(O)C=CC(=O)Nc1cccc(C(F)(F)F)c1,MassBank,1,0.006340121962139911,10
FAD_n_258.0384_19.6,[M-H]-,258.0384,C11H8F3NO3,96.993:7 154.0296:20 160.0381:999 161.022:10 174.036:49 184.0381:13 186.0173:57 194.042:47 199.0251:13 204.0275:6 212.0328:22 214.0486:284 258.1719:8,O=C(O)C=CC(=O)Nc1cccc(C(F)(F)F)c1,MassBank,1,0.006340121962139911,10
Hydramethylnon,[M-H]-,493.1832,C25H24F6N4,145.0271:9 159.0427:3 237.0643:11 255.1109:1 276.1318:27 294.1226:18 296.138:164 347.149:48 353.0779:1 355.0926:11 363.0939:2 381.0833:7 383.099:57 437.1209:9 473.1774:2 493.1833:999,CC1(C)CNC(=NN=C(C=Cc2ccc(C(F)(F)F)cc2)C=Cc2ccc(C(F)(F)F)cc2)NC1,MassBank,1,0.006325767875393875,15
